movie_id,actor_id
214,4248.0
214,4445.0
214,3808.0
214,5573.0
214,3212.0
214,2844.0
214,3209.0
215,1327.0
215,1190.0
215,4690.0
215,1368.0
215,862.0
216,6987.0
216,4120.0
216,4659.0
216,186.0
216,1003.0
217,6468.0
217,4853.0
217,2671.0
217,5821.0
217,556.0
217,4238.0
217,5138.0
217,1250.0
218,1413.0
218,5737.0
218,1903.0
218,5577.0
218,5725.0
218,4583.0
218,2156.0
218,131.0
218,5971.0
218,6459.0
218,1534.0
219,1631.0
219,2331.0
219,6677.0
220,5411.0
221,6118.0
221,2140.0
221,551.0
221,6119.0
222,1975.0
222,2930.0
222,2722.0
223,943.0
223,3732.0
223,3849.0
223,3661.0
223,3507.0
224,421.0
224,1670.0
224,5235.0
224,5680.0
224,4668.0
224,5225.0
224,5238.0
224,4048.0
225,5592.0
225,1131.0
225,4310.0
225,1134.0
225,5902.0
225,2936.0
225,1675.0
225,5181.0
225,619.0
226,5977.0
226,2313.0
226,2672.0
226,5066.0
226,2571.0
226,1407.0
226,2813.0
226,815.0
226,4138.0
227,4482.0
227,1417.0
228,1413.0
228,5737.0
228,1903.0
228,2532.0
228,2401.0
228,5577.0
228,5725.0
228,5382.0
228,4583.0
228,2798.0
229,183.0
229,4944.0
229,1975.0
229,439.0
229,2297.0
229,6795.0
230,6776.0
230,6513.0
230,6815.0
230,2070.0
231,549.0
231,173.0
232,3278.0
232,6394.0
232,2423.0
232,2338.0
232,4090.0
232,6594.0
232,3842.0
232,5566.0
232,3600.0
232,458.0
232,6181.0
232,1173.0
232,4743.0
232,959.0
233,4516.0
233,6816.0
233,3646.0
234,1070.0
234,3322.0
234,6164.0
234,2603.0
234,5812.0
234,2030.0
235,381.0
235,4654.0
235,6085.0
235,4182.0
235,5070.0
235,5389.0
236,644.0
236,5870.0
236,5878.0
236,3529.0
236,5818.0
236,1711.0
237,2781.0
237,4429.0
237,52.0
237,2780.0
237,114.0
237,6618.0
237,1059.0
238,3857.0
238,5076.0
238,4565.0
238,1887.0
238,3186.0
238,1761.0
238,6421.0
238,3065.0
239,4210.0
239,6951.0
239,1698.0
239,5680.0
239,4155.0
239,2883.0
239,749.0
239,5164.0
239,5506.0
240,1266.0
240,2665.0
240,4796.0
241,1361.0
241,294.0
241,2743.0
241,1169.0
241,2903.0
241,1862.0
241,3492.0
241,6676.0
241,4130.0
241,1859.0
241,4234.0
241,5554.0
241,4548.0
241,4469.0
242,1413.0
242,5737.0
242,1903.0
242,5382.0
242,131.0
242,5971.0
242,2401.0
242,4189.0
242,4735.0
242,4583.0
242,3136.0
243,1900.0
243,6707.0
243,5013.0
243,868.0
243,2967.0
243,368.0
243,80.0
243,233.0
243,4373.0
244,3128.0
244,692.0
244,6190.0
244,2690.0
244,2919.0
244,725.0
244,3172.0
244,2066.0
245,6078.0
245,6633.0
245,3411.0
245,2670.0
245,6102.0
246,6276.0
246,1457.0
246,4774.0
246,5310.0
246,4351.0
247,183.0
247,4718.0
247,5425.0
247,815.0
247,6057.0
247,1798.0
247,3346.0
247,3840.0
247,3808.0
248,3185.0
248,858.0
248,710.0
248,6170.0
248,1303.0
248,770.0
248,3491.0
249,6086.0
249,6553.0
249,4668.0
249,6901.0
249,604.0
249,2043.0
250,596.0
250,2404.0
250,2137.0
250,2807.0
250,2005.0
250,272.0
250,4059.0
250,2932.0
250,201.0
250,1291.0
251,1131.0
251,3574.0
251,5272.0
251,6292.0
251,2686.0
251,2567.0
252,6985.0
253,6978.0
253,5309.0
255,1918.0
255,6048.0
255,3431.0
255,5781.0
256,3196.0
256,2620.0
256,5062.0
256,6792.0
256,3567.0
256,1837.0
256,2184.0
256,2393.0
256,6157.0
256,1120.0
256,671.0
256,2598.0
256,2718.0
256,3660.0
256,3296.0
258,3638.0
258,1064.0
258,3889.0
258,4668.0
258,2744.0
258,5269.0
259,1179.0
259,1279.0
259,3980.0
260,4697.0
260,1764.0
260,914.0
260,3359.0
260,433.0
260,3112.0
260,5734.0
260,2917.0
261,4941.0
261,5210.0
261,6433.0
261,4886.0
261,5993.0
261,2524.0
261,5083.0
261,2648.0
262,1361.0
262,294.0
262,2743.0
262,1169.0
262,1933.0
262,4130.0
262,1859.0
262,5554.0
262,4548.0
262,1862.0
262,3492.0
262,6676.0
262,4234.0
262,308.0
264,6842.0
264,2640.0
264,6867.0
264,2946.0
264,6960.0
265,5977.0
265,2672.0
265,2313.0
265,4190.0
265,815.0
265,4008.0
265,4138.0
265,6976.0
265,3160.0
266,1413.0
266,5737.0
266,1903.0
266,2401.0
266,5577.0
266,5725.0
266,5382.0
266,4583.0
266,671.0
266,783.0
267,506.0
267,6406.0
267,4494.0
267,2229.0
267,3099.0
268,6118.0
268,3903.0
268,2925.0
268,3717.0
268,6873.0
268,5101.0
269,4661.0
269,6096.0
269,2031.0
269,1949.0
269,5058.0
270,3992.0
270,2299.0
270,4783.0
270,5411.0
270,4085.0
271,4723.0
271,2468.0
271,554.0
273,5828.0
273,5013.0
273,6447.0
273,5370.0
273,2264.0
273,4496.0
273,3499.0
274,2170.0
274,5509.0
274,350.0
274,3790.0
274,571.0
274,3887.0
274,3987.0
274,815.0
274,4156.0
275,6744.0
275,4509.0
275,6925.0
275,6236.0
275,6531.0
275,6030.0
275,6911.0
276,1025.0
276,2752.0
276,1978.0
276,658.0
276,5318.0
276,5340.0
276,448.0
276,5686.0
277,4865.0
277,6414.0
277,5942.0
278,5151.0
278,1756.0
278,6659.0
278,4074.0
278,3348.0
278,3162.0
278,1981.0
278,5686.0
281,3983.0
281,2973.0
281,6123.0
281,3290.0
281,3072.0
281,4513.0
281,6287.0
281,2452.0
282,3196.0
282,2620.0
282,5062.0
282,6792.0
282,3567.0
282,1837.0
282,2184.0
282,2393.0
282,2598.0
282,2718.0
282,3243.0
282,3902.0
282,4164.0
282,1367.0
283,1446.0
283,2628.0
283,2574.0
283,3112.0
283,6550.0
283,1471.0
283,5180.0
283,2475.0
283,6066.0
285,1900.0
285,1902.0
285,3080.0
285,5189.0
285,4312.0
285,3743.0
286,4248.0
286,2520.0
286,3109.0
286,3081.0
286,6276.0
286,6707.0
286,1484.0
286,4633.0
287,4812.0
287,478.0
287,544.0
287,1350.0
287,2542.0
287,3431.0
287,704.0
288,5820.0
288,4225.0
288,1319.0
288,421.0
288,5474.0
288,6957.0
288,157.0
288,4003.0
289,177.0
289,3202.0
289,5999.0
289,3169.0
290,3395.0
290,4826.0
290,3381.0
290,1096.0
290,6052.0
290,3546.0
290,107.0
291,3196.0
291,2620.0
291,5219.0
291,2184.0
291,2393.0
291,2512.0
291,3660.0
291,3296.0
291,5808.0
291,497.0
291,6174.0
292,6946.0
292,250.0
292,948.0
293,4720.0
293,4241.0
294,2133.0
294,624.0
294,137.0
294,196.0
295,3472.0
295,2780.0
295,4259.0
296,6498.0
296,6439.0
296,1684.0
296,3009.0
296,6730.0
296,3172.0
296,402.0
296,1950.0
297,148.0
297,2713.0
297,284.0
297,2875.0
297,1985.0
297,4038.0
297,3014.0
297,453.0
299,3054.0
299,799.0
299,4133.0
299,3109.0
299,366.0
299,241.0
299,6677.0
300,604.0
300,3963.0
300,4343.0
300,214.0
300,6741.0
300,4783.0
301,5774.0
301,1778.0
301,499.0
301,239.0
301,6602.0
301,6828.0
301,1552.0
301,5723.0
301,3380.0
301,4756.0
301,5561.0
302,3959.0
302,3503.0
302,703.0
302,3528.0
302,2051.0
302,6674.0
302,674.0
302,634.0
303,2911.0
303,3537.0
303,3288.0
303,5212.0
303,3990.0
303,2138.0
303,6839.0
303,2384.0
303,1824.0
303,1788.0
303,3357.0
303,5291.0
303,5316.0
303,2885.0
303,6153.0
303,895.0
304,1876.0
304,799.0
304,2757.0
304,4613.0
305,858.0
305,4633.0
305,1708.0
305,1380.0
306,4940.0
307,477.0
307,5594.0
307,1763.0
308,5103.0
308,3754.0
308,2776.0
308,6249.0
309,139.0
309,1647.0
310,2413.0
310,757.0
310,2916.0
310,5040.0
311,3244.0
311,4134.0
311,850.0
313,6685.0
313,2088.0
314,1652.0
314,4370.0
314,6808.0
314,4984.0
315,6891.0
315,2367.0
315,2542.0
315,3760.0
315,2443.0
315,4978.0
315,5545.0
315,5782.0
315,6531.0
316,5546.0
316,4974.0
317,3545.0
317,2334.0
317,5576.0
317,6503.0
317,531.0
317,1689.0
317,4878.0
318,4833.0
318,102.0
318,5539.0
318,6877.0
319,1162.0
319,2359.0
319,4106.0
319,6474.0
319,6076.0
319,6459.0
319,5593.0
319,2226.0
320,4434.0
320,2697.0
320,2932.0
320,5717.0
320,4773.0
320,6774.0
320,1075.0
320,3002.0
320,5596.0
321,5592.0
321,1134.0
321,4310.0
321,1131.0
321,5902.0
321,2936.0
321,2728.0
321,5840.0
321,4917.0
321,1675.0
322,1877.0
322,5808.0
322,2770.0
322,1033.0
322,780.0
323,2649.0
323,2599.0
323,4479.0
323,3003.0
323,5272.0
324,3196.0
324,2620.0
324,5062.0
324,6792.0
324,3567.0
324,1837.0
324,6157.0
324,671.0
324,2598.0
324,2718.0
324,3660.0
324,3296.0
324,3243.0
324,3902.0
325,5382.0
325,439.0
325,4907.0
325,2467.0
325,2770.0
325,3335.0
325,3147.0
325,5155.0
326,5410.0
326,3147.0
326,1584.0
326,2256.0
326,2596.0
326,1007.0
326,6183.0
326,1643.0
326,135.0
327,3451.0
327,6565.0
327,6572.0
327,4671.0
327,3762.0
328,3050.0
328,5838.0
328,5116.0
328,1192.0
328,3616.0
328,873.0
328,5449.0
329,4697.0
329,1764.0
329,914.0
329,433.0
329,6732.0
329,3359.0
329,3112.0
329,3214.0
329,2762.0
330,965.0
330,2035.0
330,4488.0
330,5181.0
330,1008.0
330,670.0
330,1374.0
330,1962.0
330,6832.0
331,2713.0
331,613.0
331,6435.0
331,36.0
331,4878.0
331,2999.0
331,6489.0
332,6911.0
332,5539.0
333,4392.0
333,5777.0
333,5782.0
333,3760.0
333,4388.0
333,2444.0
333,4486.0
333,4386.0
333,6570.0
334,1151.0
334,1459.0
334,3461.0
334,5321.0
334,6685.0
334,754.0
334,5933.0
335,5076.0
335,4628.0
335,2962.0
336,360.0
336,3571.0
336,3002.0
336,2891.0
336,5060.0
337,381.0
337,4654.0
337,6085.0
337,4182.0
337,5070.0
337,5389.0
341,2789.0
341,2233.0
341,2520.0
341,2922.0
341,740.0
341,6525.0
341,2584.0
342,5610.0
342,3838.0
344,5766.0
344,3052.0
344,3997.0
344,6633.0
344,6292.0
344,1025.0
345,4538.0
345,4384.0
346,761.0
346,1942.0
346,1127.0
346,1745.0
346,1166.0
347,5592.0
347,2304.0
347,6710.0
347,1675.0
347,5902.0
347,5820.0
347,4676.0
347,5840.0
347,4917.0
347,1236.0
347,5279.0
347,3182.0
347,2480.0
348,5151.0
348,1756.0
348,6659.0
348,4074.0
348,4000.0
348,5679.0
348,4166.0
348,3088.0
349,1728.0
349,4132.0
349,2817.0
349,1573.0
349,2520.0
349,6650.0
349,2398.0
349,1798.0
349,1763.0
349,1246.0
351,1737.0
351,3545.0
351,6373.0
351,3674.0
351,269.0
351,6411.0
351,6784.0
351,1619.0
352,4552.0
352,1922.0
352,5370.0
353,5382.0
353,2348.0
353,2169.0
353,5462.0
353,1655.0
353,4438.0
353,6502.0
353,1396.0
353,1033.0
354,2510.0
354,4339.0
354,655.0
354,5472.0
354,5062.0
354,1995.0
354,4127.0
354,3927.0
354,619.0
354,3601.0
355,403.0
355,623.0
355,428.0
355,2012.0
355,4263.0
355,4335.0
356,5689.0
356,4370.0
356,3045.0
356,1105.0
356,455.0
356,5753.0
356,6290.0
357,3173.0
358,1728.0
358,5766.0
358,2137.0
358,1127.0
358,6702.0
358,5967.0
360,6685.0
360,2088.0
360,3425.0
361,4547.0
361,2896.0
361,835.0
361,3677.0
361,4340.0
361,5072.0
361,2707.0
362,4941.0
362,1900.0
362,5766.0
362,991.0
362,1257.0
362,1234.0
362,3969.0
362,5238.0
362,3584.0
363,3395.0
363,4992.0
363,1354.0
363,107.0
363,1096.0
363,4826.0
363,3546.0
364,1134.0
364,6500.0
364,988.0
364,6393.0
364,2875.0
364,2520.0
364,3472.0
364,4310.0
364,412.0
365,4248.0
365,5757.0
365,263.0
365,6778.0
365,453.0
365,2398.0
365,2571.0
365,188.0
366,5740.0
366,2901.0
366,1903.0
366,4055.0
366,412.0
366,5413.0
366,3650.0
366,1712.0
367,6911.0
367,6136.0
367,4755.0
367,442.0
367,6343.0
367,3381.0
367,4157.0
367,6532.0
368,3381.0
368,5539.0
369,4718.0
369,2404.0
369,6022.0
369,2401.0
369,1534.0
369,46.0
370,5181.0
370,4576.0
370,1995.0
370,729.0
370,1304.0
370,416.0
370,3338.0
370,17.0
370,4628.0
371,1474.0
371,1618.0
371,4891.0
371,6065.0
371,1311.0
371,2139.0
371,5702.0
371,4441.0
371,6096.0
371,2746.0
371,6725.0
371,3996.0
372,2519.0
372,3774.0
372,3284.0
372,3234.0
372,6187.0
372,1993.0
372,200.0
372,4334.0
372,2810.0
373,4697.0
373,1764.0
373,914.0
373,433.0
373,3359.0
373,3112.0
373,5734.0
373,1931.0
373,3409.0
374,5154.0
374,2507.0
374,800.0
374,5272.0
374,5262.0
374,749.0
374,2765.0
374,6777.0
375,4935.0
375,6574.0
375,2873.0
375,5982.0
375,770.0
376,3584.0
376,2574.0
376,2170.0
376,1399.0
376,620.0
376,5847.0
377,2807.0
377,1144.0
377,3808.0
378,4325.0
378,6861.0
378,3710.0
378,5393.0
378,1545.0
379,5766.0
379,4795.0
379,1754.0
379,6283.0
379,2228.0
379,3973.0
379,819.0
379,3456.0
379,2863.0
380,2052.0
380,2885.0
380,6209.0
380,5809.0
380,379.0
380,3172.0
380,4237.0
381,2213.0
381,2665.0
381,5741.0
381,1974.0
381,4592.0
381,846.0
382,1494.0
382,2660.0
382,416.0
382,4957.0
382,6434.0
382,6487.0
383,3001.0
383,2698.0
383,5046.0
383,3043.0
